Date,Open,High,Low,Close,Adj Close,Volume
2007-11-10,110.660004,111.723999,109.160004,110.980003,110.980003,0
2007-11-17,111.070000,111.519997,107.529999,108.120003,108.120003,0
2007-11-24,108.110001,635.030029,107.309998,111.760002,111.760002,0
2007-12-01,111.570000,111.790001,109.559998,111.660004,111.660004,0
2007-12-08,111.660004,113.570000,110.519997,113.260002,113.260002,0
2007-12-15,113.260002,114.190002,112.739998,114.050003,114.050003,0
2007-12-22,114.040001,114.620003,112.260002,112.370003,112.370003,0
2007-12-29,112.370003,112.910004,107.989998,108.629997,108.629997,0
2008-01-05,108.629997,110.089996,107.269997,108.959999,108.959999,0
2008-01-12,109.059998,109.059998,105.930000,106.830002,106.830002,0
2008-01-19,106.830002,107.870003,105.040001,106.800003,106.800003,0
2008-01-26,106.680000,107.430000,105.730003,106.510002,106.510002,0
2008-02-02,106.510002,107.800003,105.940002,107.739998,107.739998,0
2008-02-09,107.269997,108.559998,106.370003,107.800003,107.800003,0
2008-02-16,107.720001,108.330002,106.760002,107.190002,107.190002,0
2008-02-23,107.190002,108.190002,103.620003,103.769997,103.769997,0
2008-03-01,103.500000,104.160004,101.570000,102.699997,102.699997,0
2008-03-08,107.739998,107.739998,98.889999,99.029999,99.029999,0
2008-03-15,99.029999,100.430000,95.839996,99.570000,99.570000,0
2008-03-22,99.570000,100.995003,98.580002,99.120003,99.120003,0
2008-03-29,99.209999,102.930000,98.800003,101.519997,101.519997,0
2008-04-05,101.519997,108.279999,100.080002,100.949997,100.949997,0
2008-04-12,101.040001,104.610001,100.330002,103.750000,103.750000,0
2008-04-19,103.650002,104.809998,102.679001,104.400002,104.400002,0
2008-04-26,104.400002,105.629997,103.230003,105.300003,105.300003,0
2008-05-03,105.370003,108.410004,102.617996,102.800003,102.800003,0
2008-05-10,102.800003,105.430000,102.580002,104.019997,104.019997,0
2008-05-17,104.019997,104.669998,102.730003,103.300003,103.300003,0
2008-05-24,103.169998,105.849998,103.129997,105.500000,105.500000,0
2008-05-31,105.500000,106.361000,103.910004,104.900002,104.900002,0
2008-06-07,104.900002,109.876999,104.610001,108.150002,108.150002,0
2008-06-14,108.150002,108.570000,107.099998,107.309998,107.309998,0
2008-06-21,107.379997,108.320000,105.862000,106.120003,106.120003,0
2008-06-28,106.120003,106.892998,105.029999,106.809998,106.809998,0
2008-07-05,106.680000,109.690002,105.718002,106.209999,106.209999,0
2008-07-12,106.209999,106.989998,103.800003,106.949997,106.949997,0
2008-07-19,106.949997,107.970001,106.073997,107.849998,107.849998,0
2008-07-26,107.849998,108.360001,107.290001,107.809998,107.809998,0
2008-08-02,109.419998,110.362000,109.279999,110.169998,110.169998,0
2008-08-09,null,null,null,null,null,null
2008-08-16,null,null,null,null,null,null
2008-08-23,109.879997,109.910004,108.449997,108.790001,108.790001,0
2008-08-30,108.669998,109.160004,105.699997,107.680000,107.680000,0
2008-09-06,107.680000,109.040001,106.110001,107.940002,107.940002,0
2008-09-13,107.940002,107.959999,103.580002,107.419998,107.419998,0
2008-09-20,107.419998,107.480003,105.059998,106.050003,106.050003,0
2008-09-27,106.040001,106.924004,103.639999,105.300003,105.300003,0
2008-10-04,105.300003,110.389999,98.150002,101.099998,101.099998,0
2008-10-11,101.099998,102.990997,98.519997,101.650002,101.650002,0
2008-10-18,101.650002,102.370003,91.016998,94.269997,94.269997,0
2008-10-25,94.139999,99.559998,91.940002,98.440002,98.440002,0
2008-11-01,98.440002,100.510002,96.809998,98.089996,98.089996,0
2008-11-08,110.080002,110.393997,94.550003,97.019997,97.019997,0
2008-11-15,97.019997,97.529999,90.099998,95.910004,95.910004,0
2008-11-22,95.910004,97.349998,94.699997,95.500000,95.500000,0
2008-11-29,95.500000,95.650002,91.650002,92.820000,92.820000,0
2008-12-06,92.820000,110.349998,88.860001,91.070000,91.070000,0
2008-12-13,91.070000,91.839996,87.180000,89.269997,89.269997,0
2008-12-20,89.269997,90.970001,89.059998,90.769997,90.769997,0
2008-12-27,90.769997,92.370003,87.559998,91.790001,91.790001,0
2009-01-03,91.790001,94.566002,90.150002,90.370003,90.370003,0
2009-01-10,90.370003,90.900002,88.529999,90.900002,90.900002,0
2009-01-17,90.900002,91.269997,87.279999,88.760002,88.760002,0
2009-01-24,88.629997,90.580002,88.250000,89.900002,89.900002,0
2009-01-31,89.860001,92.180000,88.589996,91.919998,91.919998,0
2009-02-07,91.919998,92.360001,89.741997,91.860001,91.860001,0
2009-02-14,91.860001,94.430000,91.160004,93.339996,93.339996,0
2009-02-21,93.330002,98.703003,92.500000,97.620003,97.620003,0
2009-02-28,97.620003,99.660004,96.578003,98.339996,98.339996,0
2009-03-07,98.250000,99.160004,95.669998,97.940002,97.940002,0
2009-03-14,97.940002,98.949997,93.612999,95.930000,95.930000,0
2009-03-21,95.930000,98.847000,95.440002,97.849998,97.849998,0
2009-03-28,97.849998,100.349998,96.054001,100.300003,100.300003,0
2009-04-04,100.250000,101.426003,99.394997,100.260002,100.260002,0
2009-04-11,100.209999,100.699997,98.160004,99.080002,99.080002,0
2009-04-18,99.040001,99.379997,96.640999,97.209999,97.209999,0
2009-04-25,96.980003,99.523003,95.639999,99.190002,99.190002,0
2009-05-02,99.000000,99.660004,97.949997,98.449997,98.449997,0
2009-05-09,98.459999,98.919998,94.753998,95.110001,95.110001,0
2009-05-16,95.190002,96.670998,93.860001,94.739998,94.739998,0
2009-05-23,94.800003,97.221001,94.000000,95.430000,95.430000,0
2009-05-30,95.430000,98.870003,94.459999,98.809998,98.809998,0
2009-06-06,98.809998,98.849998,97.099998,98.370003,98.370003,0
2009-06-13,98.370003,98.570000,95.510002,96.760002,96.760002,0
2009-06-20,96.760002,96.790001,94.888000,95.209999,95.209999,0
2009-06-27,95.230003,96.953003,95.050003,96.139999,96.139999,0
2009-07-04,95.900002,96.220001,91.861000,92.529999,92.529999,0
2009-07-11,92.550003,94.440002,91.779999,94.209999,94.209999,0
2009-07-18,94.169998,95.129997,93.529999,94.870003,94.870003,0
2009-07-25,94.779999,95.809998,94.344002,94.639999,94.639999,0
2009-08-01,94.790001,97.777000,94.610001,97.430000,97.430000,0
2009-08-08,97.570000,97.570000,94.436996,94.860001,94.860001,0
2009-08-15,94.860001,94.940002,93.400002,94.370003,94.370003,0
2009-08-22,94.370003,94.661003,93.500000,93.559998,93.559998,0
2009-08-29,93.559998,93.629997,92.110001,92.970001,92.970001,0
2009-09-05,92.750000,93.172997,90.216003,90.660004,90.660004,0
2009-09-12,90.339996,91.510002,90.281998,91.269997,91.269997,0
2009-09-19,91.269997,92.053001,89.502998,89.809998,89.809998,0
2009-09-26,89.809998,90.221001,88.320000,89.610001,89.610001,0
2009-10-03,89.610001,89.857002,88.480003,89.739998,89.739998,0
2009-10-10,89.699997,91.300003,89.389999,90.910004,90.910004,0
2009-10-17,90.879997,92.103996,90.629997,92.050003,92.050003,0
2009-10-24,91.500000,92.320000,89.919998,90.089996,90.089996,0
2009-10-31,90.089996,91.228996,89.180000,89.879997,89.879997,0
2009-11-07,89.400002,90.555000,89.292000,89.660004,89.660004,0
2009-11-14,89.349998,89.709999,88.647003,88.830002,88.830002,0
2009-11-21,88.879997,89.164001,84.889999,86.480003,86.480003,0
2009-11-28,86.519997,90.731003,85.870003,90.519997,90.519997,0
2009-12-05,90.529999,90.529999,87.370003,89.089996,89.089996,0
2009-12-12,89.070000,90.848000,88.330002,90.440002,90.440002,0
2009-12-19,90.150002,91.860001,90.150002,91.110001,91.110001,0
2009-12-26,91.120003,93.139999,91.120003,92.919998,92.919998,0
2010-01-02,92.919998,93.735001,91.282997,92.660004,92.660004,0
2010-01-09,92.680000,92.680000,90.601997,90.750000,90.750000,0
2010-01-16,90.739998,91.858002,89.786003,89.809998,89.809998,0
2010-01-23,89.839996,90.878998,89.133003,90.269997,90.269997,0
2010-01-30,90.269997,91.250000,88.644997,89.220001,89.220001,0
2010-02-06,89.169998,90.378998,88.550003,89.949997,89.949997,0
2010-02-13,89.949997,92.120003,89.709999,91.540001,91.540001,0
2010-02-20,91.540001,91.940002,88.774002,88.920998,88.920998,0
2010-02-27,88.919998,90.559998,88.129997,90.220001,90.220001,0
2010-03-06,90.290001,91.049004,89.629997,90.540001,90.540001,0
2010-03-13,90.570000,90.940002,89.761002,90.519997,90.519997,0
2010-03-20,90.519997,92.935997,89.867996,92.507004,92.507004,0
2010-03-27,92.507004,94.680000,92.050003,94.529999,94.529999,0
2010-04-03,94.547997,94.760002,92.830002,93.160004,93.160004,0
2010-04-10,92.650002,93.690002,91.910004,92.150002,92.150002,0
2010-04-17,92.129997,94.288002,91.589996,93.949997,93.949997,0
2010-04-24,93.959999,94.570999,92.832001,93.830002,93.830002,0
2010-05-01,93.809998,94.963997,88.260002,91.580002,91.580002,0
2010-05-08,91.580002,93.585999,91.250000,92.459999,92.459999,0
2010-05-15,92.459999,92.930000,89.039001,89.986000,89.986000,0
2010-05-22,90.080002,91.396004,89.248001,91.052002,91.052002,0
2010-05-29,91.050003,92.867996,90.529999,91.879997,91.879997,0
2010-06-05,91.879997,92.064003,90.855003,91.620003,91.620003,0
2010-06-12,91.650002,92.075996,90.454002,90.699997,90.699997,0
2010-06-19,90.669998,91.452003,89.150002,89.150002,89.150002,0
2010-06-26,89.339996,89.445000,86.980003,87.790001,87.790001,0
2010-07-03,87.730003,88.681000,86.000000,88.570000,88.570000,0
2010-07-10,88.599998,89.137001,86.279999,86.559998,86.559998,0
2010-07-17,86.610001,87.558998,85.820000,87.519997,87.519997,0
2010-07-24,87.459999,88.091003,85.998001,86.440002,86.440002,0
2010-07-31,86.449997,86.861000,85.036003,85.833000,85.833000,0
2010-08-07,85.344002,86.334000,84.748001,86.073997,86.073997,0
2010-08-14,86.140999,86.150002,84.879997,85.344002,85.344002,0
2010-08-21,85.550003,85.633003,83.619003,84.346001,84.346001,0
2010-08-28,85.498001,85.891998,83.732002,84.250000,84.250000,0
2010-09-04,84.419998,84.482002,83.350998,83.930000,83.930000,0
2010-09-11,84.334000,85.910004,82.870003,85.848000,85.848000,0
2010-09-18,85.690002,85.787003,84.122002,84.510002,84.510002,0
2010-09-25,84.311996,84.379997,83.129997,83.570000,83.570000,0
2010-10-02,83.349998,83.942001,81.750999,82.379997,82.379997,0
2010-10-09,81.802002,82.325996,80.860001,81.470001,81.470001,0
2010-10-16,81.370003,81.905998,80.883003,81.300003,81.300003,0
2010-10-23,81.320000,81.972000,80.449997,81.679001,81.679001,0
2010-10-30,80.572998,81.467003,80.320000,80.776001,80.776001,0
2010-11-06,81.168999,82.772003,80.519997,82.410004,82.410004,0
2010-11-13,82.480003,83.669998,82.389999,83.540001,83.540001,0
2010-11-20,83.463997,84.171997,82.790001,83.629997,83.629997,0
2010-11-27,84.172997,84.389999,82.532997,83.749001,83.749001,0
2010-12-04,82.769997,84.287003,82.320000,83.816002,83.816002,0
2010-12-11,83.968002,84.397003,82.830002,84.050003,84.050003,0
2010-12-18,84.015999,84.102997,82.860001,83.019997,83.019997,0
2010-12-25,82.908997,82.963997,80.959999,81.480003,81.480003,0
2011-01-01,81.139999,83.657997,81.120003,83.300003,83.300003,0
2011-01-08,83.069000,83.483002,82.408997,82.762001,82.762001,0
2011-01-15,82.889000,83.079002,82.009003,82.919998,82.919998,0
2011-01-22,82.580002,83.158997,81.988998,82.885002,82.885002,0
2011-01-29,82.097000,82.231003,81.349998,81.650002,81.650002,0
2011-02-05,82.220001,83.662003,81.767998,83.339996,83.339996,0
2011-02-12,83.419998,83.955002,83.098999,83.290001,83.290001,0
2011-02-19,83.106003,83.401001,81.649002,82.046997,82.046997,0
2011-02-26,81.620003,82.910004,81.599998,82.366997,82.366997,0
2011-03-05,82.349998,83.279999,81.780998,82.917999,82.917999,0
2011-03-12,81.300003,82.370003,78.250000,79.500000,79.500000,0
2011-03-19,80.959999,81.365997,80.699997,81.014000,81.014000,0
2011-03-26,81.450996,84.690002,81.435997,83.360001,83.360001,0
2011-04-02,84.219002,85.489998,83.849998,84.959999,84.959999,0
2011-04-09,85.041000,85.149002,82.959999,83.782997,83.782997,0
2011-04-16,83.150002,83.249001,81.599998,81.897003,81.897003,0
2011-04-23,81.889999,82.718002,81.116997,81.529999,81.529999,0
2011-04-30,81.230003,81.681000,79.598000,80.417000,80.417000,0
2011-05-07,80.699997,81.310997,80.169998,81.040001,81.040001,0
2011-05-14,80.809998,82.212997,80.660004,81.713997,81.713997,0
2011-05-21,81.730003,82.180000,80.709999,81.269997,81.269997,0
2011-05-28,80.833000,81.748001,80.059998,80.970001,80.970001,0
2011-06-04,80.239998,80.387001,79.709999,80.290001,80.290001,0
2011-06-11,80.332001,81.036003,80.021004,80.577003,80.577003,0
2011-06-18,80.055000,80.769997,80.008003,80.440002,80.440002,0
2011-06-25,80.463997,81.176003,80.260002,80.599998,80.599998,0
2011-07-02,80.848000,81.459000,80.500000,81.230003,81.230003,0
2011-07-09,80.650002,80.810997,78.502998,79.180000,79.180000,0
2011-07-16,79.117996,79.299004,78.269997,78.584000,78.584000,0
2011-07-23,78.379997,78.504997,77.010002,77.730003,77.730003,0
2011-07-30,77.209999,80.225998,76.369003,79.290001,79.290001,0
2011-08-06,78.245003,78.389999,76.309998,76.860001,76.860001,0
2011-08-13,76.819000,77.070000,76.019997,76.637001,76.637001,0
2011-08-20,76.779999,77.459999,76.459999,77.434998,77.434998,0
2011-08-27,76.697998,77.191002,76.421997,76.860001,76.860001,0
2011-09-03,76.891998,77.845001,76.680000,77.508003,77.508003,0
2011-09-10,77.470001,77.580002,76.550003,76.734001,76.734001,0
2011-09-17,76.910004,76.969002,76.129997,76.306000,76.306000,0
2011-09-24,76.510002,77.129997,76.230003,76.764999,76.764999,0
2011-10-01,77.209999,77.231003,76.510002,76.657997,76.657997,0
2011-10-08,76.769997,77.473000,76.356003,76.879997,76.879997,0
2011-10-15,77.220001,77.431999,75.959999,76.860001,76.860001,0
2011-10-22,76.239998,76.434998,75.650002,75.930000,75.930000,0
2011-10-29,75.750000,79.519997,75.570000,78.053001,78.053001,0
2011-11-05,78.160004,78.175003,77.054001,77.652000,77.652000,0
2011-11-12,77.142998,77.323997,76.560997,76.958000,76.958000,0
2011-11-19,76.849998,77.727997,76.739998,77.166000,77.166000,0
2011-11-26,77.667999,78.278000,77.323997,77.750000,77.750000,0
2011-12-03,78.089996,78.089996,77.163002,77.680000,77.680000,0
2011-12-10,77.610001,78.139999,77.583000,77.839996,77.839996,0
2011-12-17,77.809998,78.220001,77.681999,78.160004,78.160004,0
2011-12-24,78.080002,78.099998,76.953003,77.658997,77.658997,0
2011-12-31,76.769997,77.308998,76.599998,77.151001,77.151001,0
2012-01-07,76.949997,77.050003,76.650002,76.778999,76.778999,0
2012-01-14,76.949997,77.290001,76.569000,77.080002,77.080002,0
2012-01-21,76.940002,78.279999,76.707001,77.459999,77.459999,0
2012-01-28,76.660004,76.773003,76.050003,76.180000,76.180000,0
2012-02-04,76.599998,77.809998,76.370003,77.632004,77.632004,0
2012-02-11,77.629997,79.379997,77.389999,78.823997,78.823997,0
2012-02-18,79.540001,80.771004,79.150002,79.930000,79.930000,0
2012-02-25,81.180000,81.690002,80.031998,81.120003,81.120003,0
2012-03-03,81.779999,82.478996,80.585999,81.580002,81.580002,0
2012-03-10,82.440002,84.152000,81.986000,83.491997,83.491997,0
2012-03-17,83.440002,84.081001,82.019997,82.510002,82.510002,0
2012-03-24,82.330002,83.375000,81.849998,82.273003,82.273003,0
2012-03-31,82.870003,83.280998,81.356003,82.269997,82.269997,0
2012-04-07,81.629997,82.370003,80.584000,80.930000,80.930000,0
2012-04-14,80.879997,81.772003,80.330002,81.609001,81.609001,0
2012-04-21,81.510002,81.655998,80.410004,81.057999,81.057999,0
2012-04-28,80.279999,80.581001,79.629997,80.209999,80.209999,0
2012-05-05,79.849998,80.071999,79.436996,79.869003,79.869003,0
2012-05-12,79.930000,80.540001,79.039001,79.407997,79.407997,0
2012-05-19,79.000000,80.045998,78.989998,79.660004,79.660004,0
2012-05-26,79.680000,79.699997,77.660004,78.528000,78.528000,0
2012-06-02,78.010002,79.763000,77.970001,79.690002,79.690002,0
2012-06-09,79.470001,79.735001,78.606003,79.421997,79.421997,0
2012-06-16,78.680000,80.556999,78.650002,80.019997,80.019997,0
2012-06-23,80.410004,80.599998,79.169998,79.313004,79.313004,0
2012-06-30,79.870003,80.093002,79.305000,79.860001,79.860001,0
2012-07-07,79.660004,79.839996,79.115997,79.309998,79.309998,0
2012-07-14,79.180000,79.290001,78.466003,78.739998,78.739998,0
2012-07-21,78.470001,78.629997,77.970001,78.323997,78.323997,0
2012-07-28,78.449997,78.760002,77.919998,78.220001,78.220001,0
2012-08-04,78.449997,78.779999,78.147003,78.610001,78.610001,0
2012-08-11,78.269997,79.559998,78.153000,79.250000,79.250000,0
2012-08-18,79.550003,79.647003,78.358002,78.599998,78.599998,0
2012-08-25,78.669998,78.838997,78.222000,78.529999,78.529999,0
2012-09-01,78.430000,79.011002,78.024002,78.889999,78.889999,0
2012-09-08,78.239998,78.330002,77.370003,77.648003,77.648003,0
2012-09-15,78.379997,79.199997,78.010002,78.199997,78.199997,0
2012-09-22,78.169998,78.180000,77.431000,77.610001,77.610001,0
2012-09-29,77.919998,78.857002,77.765999,78.484001,78.484001,0
2012-10-06,78.660004,78.730003,77.929001,78.402000,78.402000,0
2012-10-13,78.440002,79.443001,78.309998,79.307999,79.307999,0
2012-10-20,79.330002,80.325996,79.198997,80.235001,80.235001,0
2012-10-27,79.639999,80.664001,79.283997,80.220001,80.220001,0
2012-11-03,80.440002,80.561996,79.074997,79.478996,79.478996,0
2012-11-10,79.470001,81.424004,79.197998,81.120003,81.120003,0
2012-11-17,81.300003,82.830002,81.078003,82.359001,82.359001,0
2012-11-24,82.389999,82.728996,81.707001,82.151001,82.151001,0
2012-12-01,82.459999,82.805000,81.800003,82.430000,82.430000,0
2012-12-08,82.500000,83.955002,82.117996,83.667000,83.667000,0
2012-12-15,83.510002,84.609001,83.430000,84.419998,84.419998,0
2012-12-22,84.230003,86.537003,84.190002,86.507004,86.507004,0
2012-12-29,85.949997,88.380997,85.650002,87.739998,87.739998,0
2013-01-05,88.150002,89.408997,86.906998,89.246002,89.246002,0
2013-01-12,89.190002,90.161003,87.799004,89.820999,89.820999,0
2013-01-19,90.089996,91.180000,88.050003,90.557999,90.557999,0
2013-01-26,90.860001,92.553001,90.333000,91.707001,91.707001,0
2013-02-02,92.699997,94.025002,92.119003,93.633003,93.633003,0
2013-02-09,92.690002,94.388000,92.220001,92.957001,92.957001,0
2013-02-16,93.500000,94.181999,92.809998,93.150002,93.150002,0
2013-02-23,93.400002,94.720001,91.185997,92.582001,92.582001,0
2013-03-02,93.580002,96.487000,92.930000,94.928001,94.928001,0
2013-03-09,96.000000,96.677002,95.160004,95.961998,95.961998,0
2013-03-16,95.279999,96.024002,94.092003,94.910004,94.910004,0
2013-03-23,94.529999,94.949997,93.870003,94.190002,94.190002,0
2013-03-30,94.209999,97.199997,92.614998,96.436996,96.436996,0
2013-04-06,97.529999,99.760002,97.519997,99.621002,99.621002,0
2013-04-13,98.360001,99.329002,96.588997,98.203003,98.203003,0
2013-04-20,99.500000,99.879997,97.560997,99.342003,99.342003,0
2013-04-27,98.040001,99.217003,97.026001,97.945999,97.945999,0
2013-05-04,98.989998,101.948997,98.610001,100.764999,100.764999,0
2013-05-11,101.610001,103.087997,101.290001,102.135002,102.135002,0
2013-05-18,103.239998,103.550003,100.875999,102.410004,102.410004,0
2013-05-25,101.309998,102.504997,100.277000,101.099998,101.099998,0
2013-06-01,100.502510,100.707001,95.206001,97.327003,97.327003,0
2013-06-08,97.356003,99.269997,93.824997,95.494003,95.494003,0
2013-06-15,94.070000,98.238998,94.070000,97.140999,97.140999,0
2013-06-22,97.889999,99.397003,97.039001,98.475998,98.475998,0
2013-06-29,99.129997,101.096001,99.129997,100.220001,100.220001,0
2013-07-06,101.169998,101.524002,98.297997,99.040001,99.040001,0
2013-07-13,99.209999,100.852997,99.072998,100.522003,100.522003,0
2013-07-20,100.629997,100.680000,97.984001,99.275002,99.275002,0
2013-07-27,98.279999,99.930000,97.591003,99.419998,99.419998,0
2013-08-03,98.949997,99.143997,95.806999,96.739998,96.739998,0
2013-08-10,96.239998,98.600998,96.013000,97.055000,97.055000,0
2013-08-17,97.510002,99.125000,96.900002,98.878998,98.878998,0
2013-08-24,98.730003,98.828003,96.910004,98.292000,98.292000,0
2013-08-31,98.150002,100.148003,98.150002,100.115997,100.115997,0
2013-09-07,99.099998,100.580002,99.089996,99.578003,99.578003,0
2013-09-14,99.339996,99.650002,98.000000,99.389999,99.389999,0
2013-09-21,99.320000,99.346001,98.193001,98.904999,98.904999,0
2013-09-28,98.231827,98.693001,96.968002,97.259003,97.259003,0
2013-10-05,97.480003,98.544998,96.820999,98.184998,98.184998,0
2013-10-12,98.559998,98.978996,97.550003,97.989998,97.989998,0
2013-10-19,97.976997,98.480003,96.958000,97.385002,97.385002,0
2013-10-26,97.410004,98.832001,97.410004,98.320999,98.320999,0
2013-11-02,98.680000,99.390999,97.991997,98.170998,98.170998,0
2013-11-09,99.108025,100.425003,98.924004,100.239998,100.239998,0
2013-11-16,100.200401,101.348000,99.559998,101.319000,101.319000,0
2013-11-23,101.239998,102.582001,101.139000,102.292000,102.292000,0
2013-11-30,102.430000,103.369003,101.720001,101.741997,101.741997,0
2013-12-07,102.860001,103.907997,102.349998,103.540001,103.540001,0
2013-12-14,103.180000,104.632004,102.638000,104.276001,104.276001,0
2013-12-21,104.059998,104.998001,103.775002,104.878998,104.878998,0
2013-12-28,105.150002,105.430000,104.071999,104.833000,104.833000,0
2014-01-04,104.839996,105.109001,103.865997,104.830002,104.830002,0
2014-01-11,104.139999,104.917999,103.022003,104.294998,104.294998,0
2014-01-18,104.309998,104.813004,102.009003,103.370003,103.370003,0
2014-01-25,102.279999,103.359001,101.773003,102.758003,102.758003,0
2014-02-01,102.029999,102.528000,100.783997,102.039001,102.039001,0
2014-02-08,102.339996,102.636002,101.586998,102.188004,102.188004,0
2014-02-15,101.790001,102.799004,101.399002,102.311996,102.311996,0
2014-02-22,102.500000,102.665001,101.568001,102.110001,102.110001,0
2014-03-01,101.790001,103.730003,101.199997,103.031998,103.031998,0
2014-03-08,103.260002,103.403000,101.209999,101.779999,101.779999,0
2014-03-15,101.339996,102.530998,101.239998,102.406998,102.406998,0
2014-03-22,102.250000,102.933998,101.739998,102.147003,102.147003,0
2014-03-29,102.800003,104.112999,102.793999,103.896004,103.896004,0
2014-04-05,103.269997,103.389999,101.334999,101.379997,101.379997,0
2014-04-12,101.629997,102.559998,101.415001,102.443001,102.443001,0
2014-04-19,102.379997,102.723000,101.970001,102.302002,102.302002,0
2014-04-26,102.139999,102.994003,102.051003,102.265999,102.265999,0
2014-05-03,102.249489,102.261002,101.428001,101.593002,101.593002,0
2014-05-10,101.849998,102.353996,101.355003,101.499001,101.499001,0
2014-05-17,101.519997,101.958000,100.830002,101.764999,101.764999,0
2014-05-24,102.040817,102.123001,101.439003,101.720001,101.720001,0
2014-05-31,101.832993,102.790001,101.750000,102.422997,102.422997,0
2014-06-07,102.414001,102.603996,101.720001,101.699997,101.699997,0
2014-06-14,101.720001,102.302002,101.720001,101.930000,101.930000,0
2014-06-21,102.059998,102.166000,101.309998,101.637001,101.637001,0
2014-06-28,101.419876,102.258003,101.239998,102.180000,102.180000,0
2014-07-05,102.089996,102.192001,101.070999,101.282997,101.282997,0
2014-07-12,101.300003,101.783997,101.184998,101.230003,101.230003,0
2014-07-19,101.210999,101.931999,101.184998,101.760002,101.760002,0
2014-07-26,101.760002,102.996002,101.699997,102.773003,102.773003,0
2014-08-02,102.765999,102.996002,101.510002,102.128998,102.128998,0
2014-08-09,102.040817,102.695999,102.016998,102.496002,102.496002,0
2014-08-16,102.354141,104.183998,102.209999,103.848999,103.848999,0
2014-08-23,103.845001,104.370003,103.503998,103.695999,103.695999,0
2014-08-30,104.058273,105.575996,104.036003,105.582001,105.582001,0
2014-09-06,105.152473,107.392998,104.919998,107.105003,107.105003,0
2014-09-13,107.098000,109.446999,106.875999,108.800003,108.800003,0
2014-09-20,108.801003,109.446999,108.277000,108.610001,108.610001,0
2014-09-27,109.279999,110.057999,108.099998,108.523003,108.523003,0
2014-10-04,109.760002,109.849998,107.529999,107.830002,107.830002,0
2014-10-11,107.629997,107.629997,105.500000,106.404999,106.404999,0
2014-10-18,106.870003,108.265999,106.269997,108.161003,108.161003,0
2014-10-25,108.160004,112.462997,107.655998,109.212997,109.212997,0
2014-11-01,112.359550,115.466003,112.359550,115.176003,115.176003,0
2014-11-08,114.678902,116.808998,113.875999,115.823997,115.823997,0
2014-11-15,116.279999,118.969002,115.480003,118.236000,118.236000,0
2014-11-22,117.820000,118.683998,117.260002,117.839996,117.839996,0
2014-11-29,118.623962,121.670998,117.889999,119.811996,119.811996,0
2014-12-06,121.410004,121.819000,117.470001,119.007004,119.007004,0
2014-12-13,118.790001,119.488998,115.580002,118.938004,118.938004,0
2014-12-20,119.474312,120.788002,119.318001,120.370003,120.370003,0
2014-12-27,120.481926,120.736000,118.897003,119.870003,119.870003,0
2015-01-03,120.481926,120.608002,118.674004,119.792000,119.792000,0
2015-01-10,118.623962,119.291000,115.864998,116.129997,116.129997,0
2015-01-17,117.647057,118.753998,116.934998,118.750999,118.750999,0
2015-01-24,117.785629,118.651001,117.267998,118.248001,118.248001,0
2015-01-31,117.449997,119.132004,116.664001,117.535004,117.535004,0
2015-02-07,119.189514,120.402000,118.398003,118.916000,118.916000,0
2015-02-14,118.906067,119.392998,118.180000,118.987999,118.987999,0
2015-02-21,119.047623,119.833000,118.620003,119.376999,119.376999,0
2015-02-28,119.617226,121.266998,119.416000,120.044998,120.044998,0
2015-03-07,120.918983,121.996002,120.606003,121.318001,121.318001,0
2015-03-14,121.379997,121.507004,119.697998,120.762001,120.762001,0
2015-03-21,120.048019,120.149002,118.330002,119.182999,119.182999,0
2015-03-28,119.189514,120.330002,118.723000,119.696999,119.696999,0
2015-04-04,119.047623,120.615997,118.794998,120.550003,120.550003,0
2015-04-11,120.192307,120.833000,118.559998,119.043999,119.043999,0
2015-04-18,118.906067,120.078003,118.546997,119.570999,119.570999,0
2015-04-25,119.047623,120.268997,118.507004,119.452003,119.452003,0
2015-05-02,120.192307,120.496002,119.058998,119.709000,119.709000,0
2015-05-09,119.760483,120.269997,118.889999,119.191002,119.191002,0
2015-05-16,119.331741,121.557999,119.230003,121.039001,121.039001,0
2015-05-23,121.506683,124.445000,121.440002,123.820000,123.820000,0
2015-05-30,124.245003,125.821999,123.775002,124.379997,124.379997,0
2015-06-06,125.601997,125.601997,122.522003,123.581001,123.581001,0
2015-06-13,123.345001,124.290001,122.519997,123.001999,123.001999,0
2015-06-20,122.790001,124.357002,122.570000,123.598000,123.598000,0
2015-06-27,122.466003,123.662003,122.003998,123.058998,123.058998,0
2015-07-04,122.393997,122.889999,120.514999,121.699997,121.699997,0
2015-07-11,122.500000,124.228996,122.428001,124.149002,124.149002,0
2015-07-18,124.136002,124.473000,123.570000,123.875999,123.875999,0
2015-07-25,123.760002,124.564003,123.000000,124.070999,124.070999,0
2015-08-01,124.042000,125.030998,123.814003,124.734001,124.734001,0
2015-08-08,124.349998,125.272003,123.819000,124.362999,124.362999,0
2015-08-15,124.377998,124.566002,122.019997,123.419998,123.419998,0
2015-08-22,121.744003,121.917000,116.504997,121.002998,121.002998,0
2015-08-29,121.290001,121.400002,118.792999,120.056000,120.056000,0
2015-09-05,119.149002,121.294998,118.801003,120.619003,120.619003,0
2015-09-12,120.790001,120.974998,119.056999,120.045998,120.045998,0
2015-09-19,120.000000,121.230003,119.221001,120.239998,120.239998,0
